GSE21749_P_WT_1 GSE21749_P_WT_2 GSE4193_P_WT_1b GSE4193_P_WT_2 GSE21749_R_WT_1 GSE21749_R_WT_2 GSE4193_R_WT_1 GSE4193_R_WT_2
b4galt6 6.04523101482587 6.01514811291274 7.237007042505 7.31757868806466 5.79050078515847 5.26337105516074 6.3622720502369 6.31349141787501
npn2 5.75980730417688 5.74590868556398 6.48406104933909 6.62139912394972 6.04228882729982 6.14295863928063 6.58430524114472 6.72028903700734
gm20199 7.784662950939 7.29331196084116 7.03246201350028 6.92494709309769 8.0458538529745 8.1164952245839 7.39357734962515 7.36388254869661
aknaos 6.16383981954155 6.06861093655926 7.29577485514866 7.30122762092326 7.02207689531378 7.12894245621316 7.82275634670581 7.81368831674101
fgf9 5.62426630077645 5.50245903660181 4.80235328097308 4.88202663705493 6.01126279857228 6.09403481577692 5.33994535391581 5.17158989330562
sry 4.31704750355121 4.37923686723301 4.81397859992604 5.208177557763 4.49468570657286 4.76571681835778 5.06813927949413 5.14538727427119
dcaf15 11.5177711066584 11.3022739219987 11.6952820756502 11.7399721925732 10.8875264984477 10.8083168614054 11.0484586106732 10.9582338949982
gltscr2 11.8282834649083 11.6339502725263 11.7160093528136 11.9110786002553 11.1216969064676 11.0325172958709 11.1688964479533 11.1230207333146
khdrbs2 6.12956808254395 6.33796569686644 7.35618567762546 7.13987742261518 6.8533974266278 6.92477931750259 7.34242240145289 7.74230263103241
dusp8 7.87056139419047 7.80521561968681 8.25022942900792 8.54383330248695 7.75054093347263 8.14998858842828 8.45271220164406 8.6528806808126
praf2 6.25422751650921 6.30734013202532 7.14497436839084 7.22912571407132 6.80494351323464 6.91696849296155 7.51973007443408 7.52861579716755
pcgf3 9.08850840063489 9.3751280870972 8.25278300131894 8.15926409409957 7.11571938152494 7.19719937193105 8.05491305473749 8.06399470357866
myo1g 6.00159194232767 6.21925311052748 6.93125767611896 6.41173457882511 6.01029771946921 5.85813790156129 6.59472312829286 6.73317105111162
ipo4 8.33150683211198 8.56184574754211 7.56549020235031 7.39206165637767 8.56727054308732 8.55737132617214 8.3938642242903 8.06126571827745
ppp1r11 12.9733211864455 12.956553613843 12.2168364680621 12.7260079569141 13.4415604044173 13.3899378028783 12.6452140037486 13.3058851703692
ell3 5.28029761563426 5.35394843893046 5.86816956154274 5.88188530469839 6.42741296565549 6.45747257123132 6.22024067971826 6.33844181144717
fancc 9.28869998285426 9.37683831355607 9.21686467972851 9.22706065973586 8.42986310097607 8.42289920513014 8.88201941866383 8.68540727901673
aar2 8.71526857289439 8.6090698486779 7.74902912833108 7.88857594370541 7.70341058092998 7.86372088267075 6.68083783968716 6.30074066636366
gm11554 4.70269555250639 4.8784787772444 5.47673022749611 5.78674782878019 4.65844975631564 4.86476607827772 5.43460119933846 5.40509882570925
loc624295 8.28601488238837 8.5014842241385 8.13499322060681 7.41915730980578 7.90206287536297 7.89510842228613 7.44731683685346 7.58683709417755
sftpa1 5.96902892216859 5.88668724343366 6.56842675915796 6.64590573364728 6.63231872880268 6.02431819963949 6.6308002504032 6.5123136029213
au041133 4.74067722899155 4.83755369547772 5.76830231615432 5.63338909950475 5.11606909536806 5.51775801753026 5.58768490828029 5.91420065174739
crlf2 11.1268966941972 11.1237801802306 10.7705698493497 10.8290308043258 10.3775099422274 10.3370179546932 10.117123342596 10.033397120981
gjd4 5.83829726331042 6.17548530362916 6.88817784000546 6.8294273380468 6.23954559158758 6.71861759167279 6.758099192875 6.98760702481269
plekhg5 8.75249756316049 8.57445716414048 9.41164871705459 9.43305396605977 8.84823625360213 8.85892250753715 9.74883220718094 9.47995324915768
cox18 9.4147865682511 9.44015026733838 8.8223581907852 8.5078285530564 9.63091040135341 9.44584448877253 9.13530147665653 8.81733388193458
pard3b 6.59670160144443 6.6198080355967 7.28431728737809 7.66834429518947 5.90146274505759 6.56865444556574 6.73196451465477 7.18541411546503
gli3 6.44806397104088 6.49649978726045 6.9691435422214 7.17371426221719 6.59541904764134 6.94166790008997 7.24315304598164 7.30799279614824
cdc37 7.1366234512436 7.39043379007807 6.8783155591435 6.80680229664002 6.44728046757329 6.1729401395775 6.31549407360895 6.32510998961674
tmem51 7.41208267485669 7.65312812019037 8.34617214109053 8.53804732560252 6.47264741359491 6.58874600863568 7.61978572089042 7.59461496724322
erc2 5.30897625151245 5.35514418148705 5.58712835912416 5.76211005023495 6.86605229954225 6.40044803563796 5.83847972272768 6.0654151086406
dexi 9.23164780299302 9.28677632554635 8.32093788039312 8.15433405832292 8.7931495060872 8.85960685561623 8.33651559921936 8.40010359453899
epha5 5.12315581650358 5.34125296460518 5.85567460546018 6.05977954321401 4.88401950071993 5.71171305382655 5.84614439415576 6.07534471391696
krt6a 7.07419176142663 7.19236606142683 7.88996584430343 8.07405332542425 7.41602131267067 7.52661368513045 7.98045055584472 7.97984895941449
dclk1 5.55197998137338 5.89063943269288 6.60465309106852 6.64798695356709 6.03060625215123 6.23749635598453 6.4884399202905 6.89511006972538
ctsz 6.74974855416023 6.82977286410029 5.87292377441059 6.87392710031577 6.33704219998436 5.3006716036156 6.91366962720366 6.63206886462074
pbxip1 8.69710461627457 8.17422882396819 7.78530487703741 7.43627831563587 8.05520346279622 8.06033345484039 7.42750857882631 7.48001285933489
rbbp9 5.3346122648584 5.76424134849869 4.38904087019393 4.36681347337851 4.80413998384496 4.22166424999149 4.77206706586029 4.89265997592581
fbxl20 6.47112267099536 6.64056886318345 7.19376786676912 7.44790831821802 6.6211723327538 6.84418756584853 7.11190010733563 7.44008358203388
pold1 9.41095040866276 9.51188268311529 8.81507478297837 8.56483762220212 7.8433213463369 7.82431184127899 8.86845209305927 8.73855372128611
apoe 7.38580911854157 7.64416862374444 6.73983103771864 7.24928548373058 7.94497103491105 7.68108005971861 8.39707749382363 8.0500693165336
gm14446 5.11567351847354 5.22896000934531 5.83129838283421 6.165330063047 5.11998806128239 5.37540659408984 5.81791633956228 5.69639609999271
nmi 6.23422846536822 6.26139702442908 6.39903269914298 6.81408883871629 7.4942957714492 7.50077638595087 6.50043216756573 6.41405853696537
dnajc15 12.7354213234893 12.7864811404717 11.5634089975947 12.0123735831382 13.0045247862509 13.0357026484656 12.2912367853897 12.6037518983726
gba 7.8796852393538 7.94998211910111 8.52928264314337 8.9821947419467 7.92398374362622 7.44240342926896 8.54141684666846 8.48971202825752
ssbp1 9.44698193906348 9.77856392233186 7.91900665781945 7.7611462291473 8.04451066189468 8.01776869638792 8.31706406050892 8.00054903068925
fgfr1 6.26587620017256 6.29016443411101 6.98925382937027 7.14462842544259 6.90822978674399 6.68376415904692 7.38444181830377 7.57080455018586
rspry1 10.1957930193575 10.4029299126281 9.48705706755733 9.13879447907633 10.3794054732201 10.3883370888124 10.2123714689122 9.85424802364686
csmd3 5.76665671257838 5.72381967821366 6.1314797015076 6.36839921687143 6.32890192289484 7.1657729499057 6.58443779590309 6.88420548225044
apbb2 5.75721925073083 5.76598489158479 6.49896573342815 6.69978681265247 5.7472972265237 5.6816756104923 6.31280257627989 6.33209633756211
hmgxb4 7.7402353044256 7.93467259895589 6.9012034356781 6.69284084616946 7.11956633864322 6.53679222227063 6.54424177765843 6.69693580203295
hhipl2 6.44880068910371 6.55766022212687 6.59722264639214 6.43194674824549 7.39302908229834 7.76270182226492 7.06486629593225 7.06830678863235
sun2 9.28146165866571 9.25795135408618 9.81225423541196 9.93929066955346 8.69735140349995 8.81091721515062 9.61287105698237 9.74952466759704
agpat4 7.6856279604393 7.76621296765052 8.9330056909446 9.0466010644502 7.03625059827201 7.44419386626236 7.4232365245619 7.61163678548986
ep300 9.11916276930717 9.03007899094998 8.42205793481983 7.99267315270236 9.01577346988606 8.99700541748735 8.54080210828782 8.33601638640507
aqp8 7.7204478235088 8.10141753936957 7.60018993692456 8.12332423867526 6.84563411421945 6.62525646921197 7.31397982128573 7.51955950575545
rarres1 6.20559595452477 6.21920052458984 7.22096571594564 7.74010596888038 5.27984071420278 5.81192429766809 6.10654112276161 5.86383182911332
lbx1 5.62301873187625 5.3733410025464 6.01153899746181 6.37960431794536 5.8467844709443 5.67857567218154 6.25137106786998 6.41596971542002
aa408251 5.1830773604094 4.94496181046373 5.93041529188101 5.75312569438375 5.11162806590218 5.32897144477245 5.33258005990685 5.87556459013309
pex1 7.10383554753889 6.65486254659341 5.9072435596035 5.45393905811645 5.92163585237861 5.68532169558622 5.32632606332467 5.49732401240034
clasp2 10.0663109428152 10.1395802960519 9.38617311907939 9.2670836336679 8.58023801362303 8.78663046646458 9.12937084163024 8.98814627494872
gsk3a 10.6102342480918 10.3701831389496 10.9364628594527 10.9455186098839 10.1707388773983 10.0240063982046 10.8523106217135 11.0282741635984
unk 8.87602713449987 8.79850178397462 8.10908846935368 7.8630888771269 7.5865924386851 7.42298926424851 7.69477955747861 7.6885900873135
actg1 14.2265992492647 14.1956738605713 14.3967668437845 14.3928130762809 13.5964165714913 13.5695867295126 13.8797515679675 13.6676031059108
c5ar1 5.58727526167525 6.39523207901072 6.77395544615655 6.78850507667795 6.25494398145674 5.87220031615171 6.85647515659743 6.68911833940675
lrrc26 5.92975640112979 6.05611276511435 6.34570393854829 6.8636330375506 7.19170245703656 6.97548753823191 6.86176949235598 6.85071876750263
ankrd31 8.9586011118088 9.16962367566276 8.39949674343389 8.37404655816593 7.78468639145725 7.72383143554336 8.14910408840328 7.96647135597981
rpe65 6.38309691733471 6.24504083917024 6.94332664442652 7.19779218888821 7.37861178865001 7.4947659623831 7.46959461531842 7.40535419451636
aff2 5.52443525284919 5.51278386244873 6.25302309122238 6.46111310538017 5.62185354981972 5.44224292057843 5.96512544215955 6.10185649158429
slc27a3 7.28776782112237 7.28002592545959 7.92798182292683 8.09403280459931 7.06097642991536 7.00027456967048 7.63391781055364 7.81517178394276
cmc2 10.6704534316244 10.3495517468397 9.74119541024991 10.1755480600217 11.6930505830247 11.6848526353849 10.3906466181156 10.595708418929
nthl1 7.80612716506056 8.05522882353798 7.34455808873667 7.63377853275265 7.02316548794653 6.90128255674247 7.40725440099862 7.07080675474537
pak1 8.4021505790282 8.76015285461698 7.74977348138716 7.82611259881221 7.84432638762257 7.02033661752169 8.39325861224216 8.49304659025239
metrn 8.84568633855955 8.42751373594798 9.1166614484326 9.38430117959132 9.02229076130477 8.75958852801106 9.61512192818317 9.83937771894593
loc664787 6.06200054458925 6.36606351885115 6.76793132833127 7.11311672515724 6.41633007907561 6.72214572893952 6.99108694256218 7.18277431033264
emp3 9.64004526761575 9.39397076183429 8.92376484754407 8.11818731013334 9.04636672062201 8.84962867139307 8.5528632451843 8.40336808066284
pnmt 8.74802151543157 8.40932915064344 8.84203284759687 9.62349816185771 8.48823146045627 8.72736035263206 9.2832135061201 9.29147706065798
dhcr7 6.95993232428498 7.21748447598563 7.66271560315596 7.95800691797579 6.88419877903533 7.13157397994748 7.837294951722 7.46109652461341
cacna2d2 5.19194706226876 5.0848295062441 5.34973868170674 5.40991209009028 6.05818128623645 6.02036051177707 5.89717468621841 5.57958282829019
sh2d2a 7.92268624964307 8.0066028813317 8.60518903303546 8.6699037514843 7.95418748315386 8.25672970731346 8.48929878076763 8.62891486752366
cnrip1 5.60813157031587 5.81199777007401 6.46501559172536 6.50175729104814 5.91947764593567 5.79985091394396 6.41370540711135 6.25821828149478
ptchd2 5.71759660026243 5.67146792800032 6.41004193323241 6.59086643091749 6.21273559757581 5.95680484323131 6.49473341619908 6.57323231948009
cdc16 9.69525047343071 9.85743066272967 8.96558501403122 8.8544418990585 10.4868727697132 10.5440395510323 9.54141144361579 9.61983849001063
cbx8 6.25184237475854 6.35395959667166 6.29457434642203 6.73254796486945 7.12824281544114 6.84884294595801 6.90567069922157 7.10846471933307
stc2 6.68128953159348 6.52458262599114 7.33440712855305 7.30227904223338 6.76192426578559 6.99804764475872 7.43257757256617 7.55286010262852
fam92a 5.27847418157931 4.86273230460347 5.61912102632765 4.53817137286519 4.22626863954642 4.11243202144677 4.48582893832325 4.39065370397151
sephs2 11.2707309898876 11.4265519751437 11.956972022364 11.9361281597199 10.9501411341505 11.0698581424533 11.8047035324153 11.6949258845652
tonsl 9.75047325458403 9.61002792132914 9.35806969700081 9.28027047835364 8.48410734204922 8.33370587907643 9.0497493008907 8.91073552740041
apobec2 6.07566297774273 6.42177483628438 5.80845298560862 6.02568362403968 7.43346430786611 7.15160724040773 5.87208522137228 6.16112029824727
slc7a8 5.84501862128139 5.87497467635847 6.47775362420967 6.54436736950807 5.75942649322819 5.84557964729629 6.22988795517367 6.45722369505869
mylk 6.37247663643079 6.38147144844626 6.93345492578174 7.22071191659806 6.71779644077808 6.98430831525616 7.33998438329769 7.51414910415478
trpc4 6.00354840883685 5.65998002444323 6.66683634964496 6.77759023827437 6.57512491549553 6.1864918025064 6.76132731639099 6.75627138006907
casp3 6.61806684819357 6.3951847699971 7.17947913930333 7.17899789440886 6.1079493909114 6.8071645481541 7.40516506193323 7.1754425281234
ppp1r12b 9.02474946788608 9.06306477872177 8.3323420107432 7.7228975772157 8.99417521780131 8.44925251803537 8.42768477259145 8.4026560260495
eif3m 11.6373541922305 11.7536975255322 10.5989694270536 10.8899443777642 10.8822630750981 10.9452279984113 9.91023323298151 10.2092429825857
syt14 7.29371091670584 7.78891462340186 6.57715923755196 6.91952931900671 6.21840989151929 6.38620712854827 7.09680722565028 6.93169631032433
aw124847 8.0006377559856 7.97992379693042 8.60135604415451 8.81951375545509 8.39020248502608 8.27281706343679 8.82690762474375 9.04272455541232
fgb 5.69004276269937 5.65908455953327 5.95272498025421 5.89120567820721 7.21005820475131 6.84884294595801 6.32694455784709 6.31675477796003
snhg7 8.79118770967481 8.87449756447546 7.85794703911947 7.99394406637939 7.53800434331725 7.4797288079331 7.5896714018904 7.82039814771794
zcchc5 5.7509273326244 5.85356000326483 6.89738746752677 6.74251476463626 6.22897788096732 6.53599246246569 6.681620379635 6.77850266822034
cox7a2l 10.9761824880453 10.9779564935807 10.0726576399577 10.4309399902072 10.8195004557678 10.9527638102588 10.0763344275475 10.4477865905017
ybx3 13.7925601554351 13.7357486219243 14.4752383746325 14.3464027598494 13.7810149006859 13.7063946430046 14.4585218296349 14.3618581291394
tnfrsf1b 6.53692481567987 6.63972048854832 7.25201402968137 7.39397789574789 6.9640209681902 6.64921588411036 7.18256657206391 7.2964947715872
gm5129 9.52280512480131 9.13123644143583 9.00530699679753 9.16156762276695 9.94375516286575 9.94138917309445 9.01316649690463 8.81913467123731
ghrl 7.59507468267448 7.58518279827609 8.01560275222504 8.18662156251537 7.4648412085396 7.68279447480439 8.27531103813051 8.3077026078801
nudt6 5.70337144821509 5.90906052699565 6.37188897378552 6.47254632973472 6.47375261724426 6.75047266236287 5.83549273674991 6.60600932191615
hhex 8.18137192042426 7.98052177175435 7.5427021224775 7.49069263831617 6.89676385387313 6.53832612145637 7.23376710254777 7.08243366509005
decr1 4.8995686898295 4.85367332321348 5.38476538846798 6.1702118743093 4.99342395426084 4.79932329459145 5.39680851886454 5.82647231036531
nr1h2 9.79107714025112 9.4175591969414 9.68499312396802 9.41789274919945 8.90684683115675 8.87157571681194 8.85944466034924 8.59414784469745
pde5a 7.37249918465909 7.3685229960691 6.81568965528408 6.64064792332678 7.157310322145 7.0135354286232 6.26426291126823 6.45429279494184
pepd 8.21154686014319 8.45870782981025 8.50878810105147 8.96668320594482 9.05034798457709 9.06152228564446 9.26427378481991 9.41359712720236
cox7b2 12.6808351928617 12.8792037602976 11.8762436889966 12.5828777891395 12.0299292005212 12.2341956031145 11.1156638950682 12.3915328040836
fmo3 5.92316064024039 5.82921331531176 6.451991586042 6.58904628874375 6.56273787645728 6.03033142485459 6.71032668539254 6.804757055517
rhof 7.46933150626201 7.51835178896454 8.11076185428616 8.1898195932646 7.64803291161153 7.50394948392783 8.04288862665799 8.22258366277197
ints3 8.18477938666162 8.07430706895377 7.02038379492389 6.76748449611643 7.4587689634899 7.20128005958729 7.08567463302424 6.92674310288853
zzef1 7.99889904302442 7.9870374501947 7.68782842377127 7.77003150093453 7.01626044160569 7.26159888839941 7.22235990905273 7.16735270121376
idi1 11.0323993810647 10.9367448533634 10.4391932868503 10.4945292848392 10.9861945628513 11.1044377769917 10.2110579725558 9.76027990298073
fam155a 5.24011946128424 5.45583387485519 5.86129836386633 5.96574942730988 5.3336521929899 5.45765124732477 6.26572846166575 6.36144454450405
hdgfrp2 10.4447273391089 10.239106063047 9.49382190251767 9.35655747638943 9.79586863570832 9.56760142687732 9.09542491547713 8.90351703494992
spock2 10.3166380102166 9.76577295756251 11.0595821073821 11.1185418255193 9.9371798765067 9.90423742914533 9.83518620832429 10.0827666390151
eif3h 12.2505615354097 12.2951279833436 11.5666694184235 11.8030544657528 12.2626829864334 12.2755130156209 11.556088704634 11.6784670750455
prim1 9.11869692263804 9.23559618828018 7.54745140872093 7.62743756392686 8.42827145262213 8.59232446134374 8.29647855768943 8.26892210916165
heyl 6.64222477714019 6.55092611326837 7.37104047503302 7.62194497082345 6.9155279500671 7.14523950201244 7.75226168216391 7.40937798374334
pard6a 10.6871357540881 10.6406017762401 10.0749611847818 10.3001943142779 10.78463513102 10.6740800813599 9.95239032474454 10.0234166985302
denr 11.880271758297 11.9650211232641 11.2977439458625 11.1747002551671 10.8307172437643 10.8204911365299 10.8413465194103 10.3909615364254
sox10 7.79269632949479 7.68310503850548 8.74768535210718 8.54790787246265 8.17079298681537 8.27721968986157 8.75534578657893 8.67270893970807
fam219a 9.15094588451626 9.07085536747944 9.28078213748091 9.13440169745503 8.52998487086064 8.54752591714336 8.46232310394071 8.50353563545889
elf2 7.38251976119614 7.429593471795 6.88019485232298 6.77629199917198 5.96771972591268 6.38032693084974 6.39408720772526 6.460261957506
cebpa 5.90667570112866 6.06642154225343 6.59839390361503 6.70651512921915 6.16403682375915 6.28967855944922 6.8993351830135 7.03210478081907
nrip1 6.42848057435218 6.47986805435793 7.26825533127065 7.0510953135328 6.65024289076344 6.28896382859509 6.82508576277298 7.17509282015067
fam129b 7.37140886455469 7.36162491709733 7.94396196047892 8.00534242939357 7.13075201581735 6.82352639068638 7.91055549696771 7.88001483718572
ripk3 8.11329514713429 8.21470373634508 7.46366751845092 7.68989332420626 8.10723636955286 8.17559974752659 7.4968521637209 7.51956280901144
dmrtc1c1 6.43344703273279 6.43047395391693 7.16919642510812 7.13608242285063 6.96830824709287 7.26488708777922 8.00358866502436 8.13272234193136
acer1 6.28471699520595 5.87158299394405 6.84601563944307 6.95975904969299 6.18493365028922 6.2873093525241 6.81227120899145 7.00611753365922
zfp775 7.05650098661968 7.28604698187855 6.22601870651701 6.14868546471777 6.56811249380124 6.75958454044861 6.30547895498852 6.19867324821159
gm10632 6.2878221895292 6.61664743023218 7.05580716779585 7.2457500260535 7.00896554633741 6.53956969496424 7.20064466686152 7.39169829609659
jrk 10.1220781359338 9.96320800073014 10.1782584155597 10.1414483750057 9.53743282640892 9.59757800096173 9.43724625810675 9.19779522640103
zbtb11 10.3331099545199 10.5154762819451 9.70699851639019 9.07790914778298 9.63747094671992 9.81016444333448 9.40922743414036 8.86201521309818
heca 9.60910036895537 9.61236365571532 8.34575338746362 8.11638369799237 7.92813589847059 8.08678929466889 8.08983147898306 7.61660454262091
ccndbp1 10.373181197812 10.608183599811 9.54017694213393 9.6058423677868 9.3679289172092 9.4494266601212 8.39214807536768 8.62915097840313
cnot7 11.7040000676694 11.7873154275619 11.6085578884568 11.4019361220461 11.0646401497844 11.2638498941045 10.8779947484645 10.6531978689238
rnf217 8.01643964236219 8.26053540462784 8.3048516534988 8.44248318256823 7.26923360410852 6.96182854347923 8.44886064884872 8.54926179853077
nsf 8.72226588769627 8.73627197875348 7.81519131042438 7.76817633000548 7.58153852745052 7.73079805655116 8.25672385109574 8.10939190573941
olfml2a 7.05795451567079 6.89431133031045 7.56564597515118 7.74977348138716 7.1755734283121 7.49529011048073 7.7920236205994 8.10757175035379
pdk2 10.1602470182638 9.64207303676332 10.6202791524847 10.6764489095351 11.1711274701921 11.0761586801803 11.1305251750619 11.1156517063745
atg3 10.8223942642584 10.9810817242142 10.3538738683452 10.2522046890018 11.213778882972 11.1395020718327 10.5146047691884 10.424238836582
akr1b10 6.44947697919554 6.24655812311343 7.22161528262807 7.09147848012794 6.73049545352668 6.5301433537138 6.92943651841613 7.28272076104705
ermard 9.08993646216875 8.97221562597142 8.30452451790097 8.03149501490952 9.84273269541957 9.78018902198452 9.29895909555876 9.29518218520608
samd1 7.65073064295006 7.62317000797864 8.01192441378078 8.19427551499766 7.63289924042894 7.73079805655116 8.4568017427834 8.5934347105389
atg5 8.37289674315039 8.41291476165756 6.99817781622568 7.23190254759953 7.41347080771549 7.29319706649442 6.98750370097945 7.59183165879275
ict1 10.0024429594703 10.2562565764895 8.40501308285645 8.61281483954167 8.50227664971889 8.4008172851854 7.9889980111872 8.18407030691353
pfdn1 11.6133184482098 11.4892383021879 10.6156895600465 11.0752603026032 11.6432802982697 11.4080883235523 10.7877748679076 10.9465398601225
gm4793 5.84980190641955 6.12167853455848 6.94301643090159 6.79259988804219 6.12164129115118 6.67962853751737 6.63734021769181 6.7158942551489
tmem43 5.20400951620137 5.09565894973384 5.96846973882515 5.84638719591031 5.28334795607584 5.40693248454439 5.64607988235261 6.31857132817486
loxl4 6.75620514208796 6.88943519175155 7.49856569496071 7.5188626754257 6.88375092580271 6.8665872300149 7.13519803273309 7.49078141722078
ebpl 8.08284295967502 8.28306395556051 7.84963272986035 8.06385640482119 7.03454624677579 7.05955748076843 8.32170191207219 8.259460607168
cd38 6.37868508380544 6.30367662782588 6.93492995250275 7.39969671263127 6.64580167459555 6.4656868109155 6.99403951086902 7.24656376666565
ndst2 10.1093478238815 9.94399002244379 9.64790345551828 9.22513928116846 9.83592871419897 9.92002239199687 9.34199464980433 8.95645394631362
elovl7 7.84265195829567 7.49184343889353 6.75119813439609 6.584525203399 6.29844985738291 5.96981712584699 6.62388331242443 6.33140308067987
ece2 6.50123075682132 6.56917075972277 7.11403873377109 7.48978921378714 6.61988765104045 6.78046537979223 7.20002149781523 7.280993377641
ctsq 5.17979658136971 5.08004090908351 5.82700397902457 6.10241994056608 5.31850336191605 5.47030656723339 5.8413030037643 6.06357114410286
pdap1 11.3403288399019 11.2919391593327 11.0572729660804 10.9855143571245 10.4560143201074 10.5031591956582 10.5199219534013 10.5023263370437
lgals3 6.95424426636141 6.67319610105992 5.79445170113252 6.02568271716192 6.77011037336677 6.52291208730188 6.10403074329011 6.20334799738709
arhgap33 10.0301030555881 9.81487555381123 10.1686864662885 9.59771521088526 9.58896829358254 9.11322056658194 10.3634664054807 10.327731894985
shroom2 6.25615185526159 6.17864577274134 6.74426363853522 6.87775320045877 5.90341196111232 5.51718584645533 6.71543842280335 6.70142327431757
fam110b 7.66989012428545 7.60141339460341 7.23831637887146 7.1030557371511 8.18896299855565 8.41273994105536 7.17819764976409 7.18974167091131
c76662 5.40175454099671 5.44633411068151 6.00017568944547 6.11737557686926 5.39984922485707 5.34766342115667 6.0555380624885 5.95996990769185
saal1 5.85081331711388 6.14000746647802 6.45772743931472 6.45567971683122 5.69194292120289 5.82147183269593 6.3529830787001 6.58032095131666
zfx 5.68851493135294 5.83133011471542 5.1832498329826 5.45107019591753 6.62729788302633 6.53802964302879 6.14307582863433 5.95680484323131
asap3 6.18387463221205 5.81891282699322 7.16226861117166 6.8772931747218 6.68766239075963 6.58372435174653 7.07440693466886 7.16379272167188
sgol1 6.30157681195516 6.89134525754638 6.33986928993476 6.01619034630199 5.35821931405752 5.571598343413 6.47466683355148 5.82413284130826
fam173b 8.3038700053138 8.63057625296426 7.21622277580724 7.29129873137075 8.48602221580933 8.14261738230504 8.02301997892689 7.8854463599896
nfu1 11.2494411983223 11.2170345695108 10.25324757962 10.6444224131868 10.5330324346128 10.5483040135462 9.69451896650525 9.94060183859232
ccni 11.8461682720374 11.7868376848654 12.6759965038893 12.2088871701649 11.2112740766881 11.3388429850628 12.5223422111216 12.1045813857844
mien1 11.3276960009818 11.2965701160084 10.1674669588451 10.3647535209061 10.4247563118676 10.3173221823334 9.48923208499862 9.61892597111034
zfp39 10.287121056471 10.2280770621266 9.70404000783824 9.78543597707373 10.2830900612772 10.4813234704929 9.57480959690028 9.03623287706945
samd14 6.92259235011582 6.88570137911802 7.40345576762239 7.75304590725662 7.15122042820506 7.40819003036058 7.75721648115735 7.69074249305626
nlrp5 7.14642070066187 6.96872869331586 6.50049025387393 6.28210931742989 7.72415644196007 7.76557528793056 6.73797820550712 6.89381483923224
rrh 5.98809064107392 5.95158782928481 6.30062333121329 6.396743130363 7.04684202994294 7.10472891944362 6.61973388816494 6.76379785863364
ccdc22 6.21102400565113 6.08361499057022 6.71688333974837 7.02022447751548 6.39394791446857 6.50505342275352 6.94733281699183 6.99910729702931
fam109a 8.34064773682996 8.30233222730004 8.93254087736046 9.01912276029605 8.57504940428236 8.84917514628112 9.45633694275208 9.524450233006
ackr2 5.4102204983153 5.61169132559954 6.09310532060233 6.04688838186587 5.4469594249558 5.50187227726685 6.19048149787839 6.12113015911892
gm3764 7.33160488802661 7.28465404977963 7.96922829379914 8.10571514671701 7.40648851547922 7.40665357847776 7.98816638839199 8.03385252390039
anapc13 11.5835051917756 11.5180813166143 10.55453669877 10.6610246528234 11.1555205806786 11.1162696454037 10.3158034553267 10.6873059815783
qprt 6.16350461243011 6.04686850068604 7.25948819317937 7.23524096121915 6.88000384211772 6.78504049363854 7.19951815828864 7.33691576629503
rab27b 5.7254849174958 5.89403839889216 6.57529058764756 6.82553339858442 6.19308306400403 6.53159233190413 6.722729597618 6.7516080057381
tcl1b1 7.54401123935384 7.53245277070065 8.34534507213125 8.40248703832634 7.87938239132841 7.97289095514648 8.42095258996696 8.43269242360702
gda 6.41348150608587 6.27856929467151 7.37948495337684 7.66690132619588 6.01217706691987 6.61202083071063 6.64050905412106 6.86192246635965
slc35f2 4.92421170513671 4.88130922653448 5.73972700288906 5.75490467914537 5.10959949916683 4.93050832916089 5.42633868727439 5.47400356897063
rtkn 7.8561348070024 7.44276067669169 7.64727466773398 7.54496693820005 8.7608154822623 8.68840094379315 8.03526008634338 8.08136230374538
zfp748 9.80944328775396 9.96564011992144 9.98210376534266 9.66000426420646 9.56993747427428 9.89667325209445 8.50037134715293 8.47595649543378
leng9 6.71645824996745 6.83300922976882 6.90462676856012 7.10600001104962 7.6218914571581 7.48655120697458 7.46500346157774 7.5323168957501
eif2b2 10.877259867992 10.9163297493755 10.4699488096171 10.6690829804637 10.1706281699422 10.1293597725541 9.92377009062071 10.0513737802145
c86187 8.21274126833302 8.02259009219723 8.80070146556338 8.76567851112892 8.16640383484305 8.43586999244396 8.84740329866302 9.0060667934405
sprr2k 7.53571492332333 7.53422444342825 8.18391397906124 8.26639552847469 7.72805648197973 7.94290466482233 8.5773198480587 8.36548160129392
bc048403 6.83201817572468 7.06766503973962 5.6878724454434 5.54342640052333 4.53221994558426 5.39826507892426 5.45493587151778 5.25670122438467
irak1 6.01711661921376 6.13061178700207 6.59931928868458 6.66688712741698 5.96362680067771 6.34977694549271 6.85231406859498 6.87146139524038
focad 8.64115220278883 8.73072152453303 8.21446544208521 7.93079613724037 8.75303272330306 8.61409516499583 8.09315280656505 7.87066323754363
kng1 5.28994145343001 4.81070287219994 4.99456250019814 5.25710642255672 6.44124835793384 6.62577717672708 5.58937464751012 5.57844839340113
grtp1 11.7613810432832 11.6813438894851 11.1669384887567 11.5617611379815 11.2600101606766 11.3837451563056 10.0253716370232 10.4226408241396
dnaja2 12.7842758174873 12.9349936638123 12.8919914338057 12.8195411717911 12.1643093121551 12.3010290620873 12.2477187736119 11.8693558690135
gm1976 5.83063521197437 5.73480043658772 4.77942594968243 4.67512028101877 5.34717648229508 5.3177397573007 4.9283356791537 4.851326161102
